"invoiceno","stockcode","description","quantity","invoicedate","unitprice","customerid","country"
"571558",CRUK,brown bread,"7","11/8/2011 10:51","2.81","14936.0",United Kingdom
"573551","23503",brown bread,"6","11/8/2011 11:09","3.11","",United Kingdom
"574154","90024B",brown bread,"2","11/8/2011 11:51","3.06","15454.0",United Kingdom
"574654","20678",brown bread,"7","11/8/2011 11:53","0.94","17491.0",United Kingdom
"578293","23015",brown bread,"1","11/8/2011 12:09","1.44","17655.0",United Kingdom
"571017","23503",brown bread,"0","11/8/2011 12:09","3.28","",United Kingdom
"541830","23503",brown bread,"6","11/8/2011 12:13","3.18","",United Kingdom
"574918","23503",brown bread,"1","11/8/2011 12:13","9.2","17608.0",United Kingdom
"571442","84997D",brown bread,"5","11/8/2011 12:14","1.24","15319.0",United Kingdom
"574013","23015",brown bread,"2","11/8/2011 12:25","7.31","17274.0",United Kingdom
"568197","23503",brown bread,"8","11/8/2011 13:01","2.57","17747.0",United Kingdom
"548499","23015",brown bread,"1","11/8/2011 13:01","3.73","",United Kingdom
"572225","23503",brown bread,"8","11/8/2011 13:10","1.77","15621.0",United Kingdom
"575074","23015",brown bread,"1","11/8/2011 13:20","8.15","",United Kingdom
"577317","23503",brown bread,"0","11/8/2011 13:20","4.29","",United Kingdom
"573364","23503",brown bread,"1","11/8/2011 13:30","8.92","18041.0",United Kingdom
"547788","20678",brown bread,"10","1/18/2011 13:34","1.64","15555.0",United Kingdom
"540489","23508",brown bread,"6","11/8/2011 13:41","3.24","17175.0",United Kingdom
"580395","23503",brown bread,"6","11/8/2011 13:41","3.05","17581.0",United Kingdom
"555549","23015",brown bread,"2","11/8/2011 13:41","3.53","18003.0",United Kingdom
"573512","23503",brown bread,"3","11/8/2011 13:57","3.89","17128.0",United Kingdom
"573122","20678",brown bread,"3","11/8/2011 14:22","2.1","15818.0",United Kingdom
"573585","23503",brown bread,"7","11/8/2011 14:22","2.27","14274.0",United Kingdom
"536639","71459",brown bread,"2","1/18/2011 14:29","13.46","15517.0",United Kingdom
"572867","23015",brown bread,"3","1/18/2011 15:19","1.31","12546.0",Italy
"541587","23015",brown bread,"2","1/18/2011 15:19","2.51","14826.0",United Kingdom
"574958","23508",brown bread,"1","11/8/2011 15:40","1.03","12814.0",United Kingdom
"572094","23503",brown bread,-1,"11/8/2011 15:59","5.23","",United Kingdom
"537789","23015",brown bread,"4","1/18/2011 16:39","2.56","",United Kingdom
"573775","23508",brown bread,"6","11/8/2011 9:29","2.38","",United Kingdom
"543808","23503",brown bread,"6","11/8/2011 9:50","1.63","17150.0",United Kingdom
"573182","23015",brown bread,"4","1/19/2011 10:09","4.23","13267.0",Germany
"576092","23503",brown bread,"0","1/19/2011 10:09","4.03","",United Kingdom
"580511","23503",brown bread,"1","11/9/2011 10:32","0.85","",United Kingdom
"574560","23503",brown bread,"8","11/9/2011 10:32","1.08","",United Kingdom
"573585","23503",brown bread,"2","11/9/2011 10:32","3.06","18096.0",United Kingdom
C564956,"90057",brown bread,"8","1/19/2011 10:56","1.16","12805.0",United Kingdom
"538368","23503",brown bread,"7","11/9/2011 11:33","2.91","14792.0",United Kingdom
"547042","23503",brown bread,"2","11/9/2011 11:41","7.79","17696.0",United Kingdom
"580107","84531A",brown bread,"6","1/19/2011 11:50","0.78","15928.0",United Kingdom
"573546","90024B",brown bread,"0","11/9/2011 12:32","3.39","14631.0",United Kingdom
"541436","84997D",brown bread,"2","1/19/2011 12:52","0.82","17927.0",United Kingdom
"574840","23484",brown bread,"1","11/9/2011 13:17","1.83","",United Kingdom
"540838","23503",brown bread,"3","11/9/2011 13:34","0.67","14163.0",United Kingdom
"574039","23015",brown bread,"10","11/9/2011 13:34","0.39","15736.0",United Kingdom
"579515","21717",brown bread,"3","11/9/2011 13:34","1.85","16467.0",United Kingdom
"560602","20665",brown bread,"10","11/9/2011 13:45","2.21","17191.0",United Kingdom
"574725","23503",brown bread,"1","11/9/2011 13:47","3.14","",United Kingdom
"578702","23503",brown bread,"0","11/9/2011 13:52","0.95","",United Kingdom
"572030","21717",brown bread,"1","11/9/2011 13:54","4.26","17772.0",United Kingdom
"558420","20678",brown bread,"1","11/9/2011 13:56","3.67","",United Kingdom
"573363","84997d",brown bread,"3","11/9/2011 14:31","2.64","",United Kingdom
"574045","84997D",brown bread,"9","11/9/2011 15:02","3.54","15938.0",United Kingdom
"573585","23015",brown bread,"5","11/9/2011 15:07","2.99","13288.0",United Kingdom
"573544","23503",brown bread,"2","11/9/2011 15:09","3.35","",United Kingdom
"573337","21717",brown bread,"0","11/9/2011 15:09","1.84","",United Kingdom
"578677","84997D",brown bread,"5","11/9/2011 15:09","0.67","",United Kingdom
"580360","21717",brown bread,"3","11/9/2011 15:09","2.03","",United Kingdom
C578144,"23015",brown bread,"1","11/9/2011 15:11","2.4","16018.0",United Kingdom
"543114",CRUK,brown bread,"0","1/19/2011 15:20","3.54","",United Kingdom
"573999","20678",brown bread,"2","11/9/2011 16:03","1.38","15731.0",United Kingdom
"548218","23503",brown bread,"13","1/19/2011 16:08","0.65","13316.0",United Kingdom
"577615","23015",brown bread,"1","11/9/2011 16:10","2.67","14534.0",United Kingdom
"573585",CRUK,brown bread,"24","11/9/2011 16:33","1.03","15327.0",United Kingdom
"574286","23015",brown bread,"4","11/9/2011 16:33","4.15","16825.0",United Kingdom
"574286","23015",brown bread,"1","11/9/2011 17:02","4.29","",United Kingdom
"573585","21717",brown bread,-1,"11/9/2011 17:02","3.7","17912.0",United Kingdom
"548545","20665",brown bread,"10","11/9/2011 17:11","3.52","18009.0",United Kingdom
"572905","23015",brown bread,"1","1/19/2011 9:05","1.07","16799.0",United Kingdom
"555631","90024B",brown bread,"1","1/19/2011 9:05","7.6","",United Kingdom
"571931","23503",brown bread,"1","11/9/2011 9:40","4.55","17679.0",United Kingdom
"567875","90024B",brown bread,"4","12/10/2010 10:18","2.18","13686.0",Japan
"558808","23015",brown bread,-1,"12/10/2010 10:27","3.64","",United Kingdom
"550179","23503",brown bread,"2","12/10/2010 11:44","1.82","17761.0",United Kingdom
"546871","20678",brown bread,"2","12/10/2010 11:44","1.26","14796.0",United Kingdom
"580548","23503",brown bread,"6","12/10/2010 14:59","1.93","12635.0",United Kingdom
"538715","23503",brown bread,"11","12/10/2010 15:45","0.06","12780.0",Spain
C548748,"20678",brown bread,"2","12/10/2010 9:51","0.67","15889.0",United Kingdom
"553213","23015",brown bread,"3","12/1/2010 11:29","3.56","",United Kingdom
"572926","17109D",brown bread,"1","12/1/2010 11:29","3.15","17805.0",United Kingdom
"567794","71459",brown bread,"0","12/1/2010 11:49","2.18","14736.0",United Kingdom
"563925","71459",brown bread,"7","12/1/2010 12:58","2.93","15688.0",United Kingdom
"547399","23508",brown bread,-1,"12/1/2010 13:20","0.95","17464.0",United Kingdom
"565204","23503",brown bread,-10,"12/1/2010 13:20","2.3","15303.0",United Kingdom
"580419","20678",brown bread,"7","12/1/2010 13:20","0.92","13519.0",United Kingdom
"581112","23508",brown bread,"7","12/1/2010 13:24","3.14","15812.0",United Kingdom
"539088","23508",brown bread,"4","12/1/2010 13:38","2.44","15325.0",United Kingdom
"581452","23508",brown bread,"1","12/1/2010 14:03","4.58","",United Kingdom
"546563","84531A",brown bread,"4","12/1/2010 17:06","1.87","17969.0",United Kingdom
C574658,"90089",brown bread,"44","12/1/2010 17:06","1.96","16752.0",United Kingdom
"537643","90024B",brown bread,-2,"12/1/2010 17:06","3.43","",United Kingdom
"578086","23015",brown bread,"11","12/1/2011 10:18","1.24","12674.0",United Kingdom
"579605","23015",brown bread,"3","12/1/2011 10:18","7.66","17801.0",United Kingdom
"579472","23503",brown bread,"2","12/1/2011 10:31","2.92","",United Kingdom
"548545","71459",brown bread,"6","12/1/2011 12:44","0.99","17767.0",United Kingdom
"580639","23508",brown bread,"4","12/1/2011 13:12","2.51","",United Kingdom
"580640","23484",brown bread,"64","12/1/2011 13:12","0.86","14658.0",Netherlands
"577804","23503",brown bread,"2","12/1/2011 13:19","0.67","17733.0",United Kingdom
"552372","23015",brown bread,"7","1/21/2011 14:17","9.21","",United Kingdom
"576665","23503",brown bread,"0","12/1/2011 14:34","4.05","17423.0",United Kingdom
"576847","23015",brown bread,"2","12/1/2011 14:34","8.13","",United Kingdom
"573585","23508",brown bread,"6","12/1/2011 14:34","4.61","17238.0",United Kingdom
"538349","23503",brown bread,"4","1/21/2011 14:59","1.63","16695.0",United Kingdom
"573585","23508",brown bread,"8","12/1/2011 15:13","2.68","17790.0",United Kingdom
"578326","21717",brown bread,"4","12/1/2011 15:13","1.16","15773.0",United Kingdom
"575939","90024B",brown bread,"4","12/1/2011 15:28","2.99","18039.0",United Kingdom
"576844","90024B",brown bread,"2","12/1/2011 15:55","7.13","13592.0",United Kingdom
"578516","20678",brown bread,"2","12/1/2011 16:37","8.92","14784.0",United Kingdom
"543814","23015",brown bread,"1","12/1/2011 8:52","3.43","16890.0",United Kingdom
"555094","17109D",brown bread,"9","12/1/2011 9:00","3.15","18048.0",United Kingdom
"577772","23015",brown bread,"0","12/1/2011 9:02","4.2","17226.0",United Kingdom
"576219","23503",brown bread,"31","12/1/2011 9:03","2.73","13523.0",France
"578030","23015",brown bread,"1","12/1/2011 9:20","4.13","17905.0",United Kingdom
"539321","90024B",brown bread,"0","12/12/2010 10:57","3.23","",United Kingdom
"566619","23508",brown bread,"24","12/12/2010 11:06","3.42","16982.0",United Kingdom
"547964","90024B",brown bread,"0","12/12/2010 11:44","1.02","17237.0",United Kingdom
"556517","90024B",brown bread,"1","12/12/2010 11:54","2.85","17294.0",United Kingdom
"579412","23015",brown bread,"2","12/12/2010 11:54","3.24","17932.0",United Kingdom
"538078","23484",brown bread,"11","12/12/2010 11:54","1.39","13222.0",United Kingdom
"543171","90024B",brown bread,"7","12/12/2010 12:24","3.27","12375.0",Denmark
"580644","23484",brown bread,"3","12/12/2010 13:32","0.98","15122.0",United Kingdom
"540098","23015",brown bread,"0","12/12/2010 13:37","7.79","17070.0",United Kingdom
"570634","20678",brown bread,"24","12/12/2010 14:43","0.72","15793.0",United Kingdom
"538106","90024B",brown bread,"4","12/13/2010 10:41","3.33","15791.0",United Kingdom
"573319","20678",brown bread,"3","12/13/2010 11:23","7.54","17819.0",United Kingdom
"541696","23503",brown bread,"1","12/13/2010 11:23","2.6","",United Kingdom
"552871","90024B",brown bread,"2","12/13/2010 12:57","3.32","",United Kingdom
"580506","47503J",brown bread,"25","12/13/2010 13:52","0.9","15316.0",United Kingdom
"566969","90024B",brown bread,"6","12/13/2010 9:29","2.41","16825.0",United Kingdom
"565610","21717",brown bread,"5","12/13/2010 9:57","1.82","",United Kingdom
"539641","17109D",brown bread,"24","12/14/2010 10:02","0.57","14144.0",United Kingdom
"580894","23508",brown bread,"8","12/14/2010 11:48","8.62","15743.0",United Kingdom
"539437","23484",brown bread,"12","12/14/2010 13:18","0.58","14008.0",United Kingdom
"547223","23015",brown bread,"11","12/14/2010 13:31","1.21","17685.0",United Kingdom
"548968","17109D",brown bread,"2","12/14/2010 13:31","7.11","17915.0",United Kingdom
"545075","23602",brown bread,"16","12/14/2010 15:18","0.49","12871.0",Sweden
"540672","90024B",brown bread,"6","12/14/2010 15:56","2.62","13888.0",United Kingdom
"574228","23503",brown bread,"2","12/15/2010 13:24","0.97","",United Kingdom
"553843","23015",brown bread,"2","12/15/2010 13:37","8.0","15880.0",United Kingdom
"580632","23503",brown bread,"17","12/15/2010 14:00","0.91","",United Kingdom
"550667","23015",brown bread,"2","12/15/2010 14:29","1.81","13471.0",United Kingdom
"572289","23503",brown bread,"7","12/15/2010 15:00","4.64","14661.0",United Kingdom
"553923","23508",brown bread,"1","12/15/2010 16:32","1.04","16643.0",United Kingdom
"552038","23015",brown bread,"0","12/16/2010 11:53","2.27","17911.0",United Kingdom
"559255","23503",brown bread,"1","12/16/2010 12:15","3.03","15310.0",United Kingdom
"538104","71459",brown bread,"6","12/16/2010 13:00","7.15","15716.0",United Kingdom
"544398","23015",brown bread,"6","12/16/2010 13:25","1.33","15292.0",United Kingdom
"544695","84531A",brown bread,"2","12/16/2010 13:25","0.91","15291.0",United Kingdom
"580958","23503",brown bread,"2","12/16/2010 19:19","0.87","15062.0",United Kingdom
"575333","23503",brown bread,"4","12/16/2010 19:19","2.41","",United Kingdom
"538707","90024B",brown bread,"4","12/17/2010 14:49","2.11","15764.0",United Kingdom
"537135","47503J",brown bread,"3","12/17/2010 14:54","1.26","17946.0",United Kingdom
"572719","23015",brown bread,"7","12/17/2010 15:52","3.07","15766.0",France
"552573","21717",brown bread,"0","12/17/2010 17:23","3.54","",United Kingdom
"542998","17109D",brown bread,"3","12/17/2010 8:20","3.35","14080.0",United Kingdom
"566060","23503",brown bread,"8","12/19/2010 14:16","7.76","15977.0",United Kingdom
"576689","23503",brown bread,"7","12/19/2010 14:41","2.59","17072.0",United Kingdom
"563500","23503",brown bread,"11","12/20/2010 10:14","0.88","17712.0",United Kingdom
"537642","23484",brown bread,"5","12/20/2010 12:45","0.66","15687.0",United Kingdom
"543631","20678",brown bread,"0","12/20/2010 13:43","15.73","15106.0",United Kingdom
"546498","21717",brown bread,"2","12/20/2010 14:09","2.23","",United Kingdom
"538168","23503",brown bread,"9","12/20/2010 14:10","2.71","17768.0",United Kingdom
"559307","23015",brown bread,"10","12/20/2010 14:33","3.37","15690.0",United Kingdom
"543349","23503",brown bread,"5","12/20/2010 15:30","3.51","14979.0",United Kingdom
"563239","71459",brown bread,"2","12/20/2010 16:08","1.19","12931.0",United Kingdom
"537395","17109D",brown bread,"3","12/20/2010 9:37","2.35","15041.0",EIRE
"578248","23508",brown bread,"25","12/2/2010 10:27","1.42","15314.0",United Kingdom
"548012","23484",brown bread,"11","12/2/2010 10:56","1.02","17111.0",United Kingdom
"580468","90057",brown bread,"26","12/2/2010 12:07","1.8","14799.0",United Kingdom
"547552","23508",brown bread,"9","12/2/2010 12:47","1.06","15297.0",United Kingdom
"541005","23015",brown bread,"2","12/2/2010 13:38","4.33","15935.0",United Kingdom
C565402,CRUK,brown bread,"9","12/2/2010 13:39","2.97","",United Kingdom
"556792","23508",brown bread,"73","12/2/2010 14:42","1.06","15061.0",United Kingdom
"540968","23015",brown bread,"19","12/2/2010 14:47","1.44","17820.0",United Kingdom
"547488","23015",brown bread,"4","12/2/2010 15:46","2.12","17019.0",United Kingdom
"581246","23471",brown bread,"2","12/2/2010 15:46","2.56","17699.0",United Kingdom
"542226","23503",brown bread,"2","12/2/2010 17:12","3.53","16672.0",United Kingdom
"544768","84531B",brown bread,"9","12/2/2010 18:27","1.93","17703.0",United Kingdom
"557759","22947",brown bread,"22","12/2/2011 10:08","0.79","15330.0",United Kingdom
"554487","23503",brown bread,"23","12/2/2011 10:08","0.58","15112.0",EIRE
"577180","84531B",brown bread,"6","12/2/2011 10:24","4.24","13545.0",United Kingdom
"579560","84531A",brown bread,"3","12/2/2011 10:24","8.13","14116.0",United Kingdom
"577794","23015",brown bread,"1","12/2/2011 12:28","2.66","17647.0",United Kingdom
C579195,"23015",brown bread,"5","12/2/2011 12:59","2.83","16750.0",United Kingdom
"578677","23503",brown bread,"1","12/2/2011 13:11","3.62","14733.0",United Kingdom
"578631","23015",brown bread,"1","12/2/2011 13:11","2.81","17717.0",United Kingdom
"578534","23503",brown bread,"1","12/2/2011 13:11","18.21","15305.0",United Kingdom
"580092","23015",brown bread,"10","12/2/2011 13:20","2.65","17806.0",United Kingdom
"576655","90089",brown bread,"3","12/2/2011 13:32","1.39","17256.0",United Kingdom
"578016","20678",brown bread,"2","12/2/2011 13:36","7.92","16998.0",United Kingdom
"573871","90024B",brown bread,"0","12/2/2011 13:36","1.19","15317.0",United Kingdom
"573904","90024B",brown bread,"3","12/2/2011 13:38","2.9","",United Kingdom
"574908","84997D",brown bread,"7","12/2/2011 14:30","1.14","17152.0",United Kingdom
"578281","21717",brown bread,"20","12/2/2011 15:40","0.72","18027.0",United Kingdom
"573585","90024B",brown bread,"5","12/2/2011 16:30","4.89","16306.0",United Kingdom
"577202","90024B",brown bread,"1","12/2/2011 16:39","9.46","16699.0",United Kingdom
"576255","23498",brown bread,"1","12/2/2011 9:19","2.82","15776.0",United Kingdom
"571057","23015",brown bread,"5","12/2/2011 9:19","3.53","14224.0",United Kingdom
"577490","90024B",brown bread,"2","12/2/2011 9:19","3.19","15739.0",United Kingdom
"552550","23503",brown bread,"21","12/22/2010 13:39","2.11","",United Kingdom
"570826","85206A",brown bread,"4","12/23/2010 11:59","1.14","17552.0",United Kingdom
"546754","90024B",brown bread,"15","12/23/2010 13:26","2.6","14820.0",United Kingdom
"567368","23015",brown bread,"7","12/3/2010 10:26","3.76","",United Kingdom
"547986",CRUK,brown bread,"18","12/3/2010 11:13","2.74","",United Kingdom
"580286","23503",brown bread,"20","12/3/2010 11:13","1.27","17792.0",United Kingdom
"580548","90024B",brown bread,"1","12/3/2010 11:36","2.9","15023.0",United Kingdom
"536528","90024B",brown bread,"22","12/3/2010 12:43","0.93","14885.0",United Kingdom
"547730","23508",brown bread,"3","12/3/2010 17:20","4.02","",United Kingdom
"541286","21717",brown bread,"4","12/4/2011 10:11","3.85","14757.0",United Kingdom
"540238","23536",brown bread,"5","12/4/2011 10:11","1.46","",United Kingdom
"575491","23015",brown bread,"2","12/4/2011 10:35","4.8","17813.0",United Kingdom
"578814","23503",brown bread,"1","12/4/2011 10:56","4.18","17804.0",United Kingdom
"579751","23015",brown bread,"2","12/4/2011 10:56","3.34","",United Kingdom
"539016","90024B",brown bread,"3","1/24/2011 11:12","8.64","18000.0",United Kingdom
"567194","23576",brown bread,"2","1/24/2011 11:30","7.8","15409.0",United Kingdom
"541856","17109D",brown bread,"22","12/4/2011 12:02","4.07","17682.0",United Kingdom
"543734","23015",brown bread,"3","12/4/2011 12:08","7.8","15795.0",United Kingdom
"578511","23015",brown bread,"3","12/4/2011 12:08","3.07","",United Kingdom
"577794","20678",brown bread,"1","12/4/2011 12:18","1.4","15302.0",United Kingdom
"571250","84531B",brown bread,"8","12/4/2011 12:32","2.0","17788.0",United Kingdom
"578121","23015",brown bread,"1","12/4/2011 12:44","9.4","17856.0",United Kingdom
"576087","23503",brown bread,"3","12/4/2011 12:44","3.31","15744.0",United Kingdom
"575976","21717",brown bread,"3","12/4/2011 12:52","3.87","17610.0",United Kingdom
"578815","23015",brown bread,"1","12/4/2011 13:15","3.18","",United Kingdom
"541242","23015",brown bread,"2","12/4/2011 13:55","4.42","15937.0",United Kingdom
"573585","23015",brown bread,"6","12/4/2011 13:55","8.4","17074.0",United Kingdom
"573585","23503",brown bread,"1","12/4/2011 13:55","1.52","17977.0",United Kingdom
"579750","23503",brown bread,"1","12/4/2011 14:01","4.23","16408.0",United Kingdom
"578666","90024B",brown bread,"7","12/4/2011 14:01","2.77","14470.0",EIRE
"545812","23015",brown bread,"6","1/24/2011 14:24","1.64","17667.0",United Kingdom
"578149","84531A",brown bread,"5","12/4/2011 15:00","3.41","15558.0",United Kingdom
"564902","84531A",brown bread,"1","1/24/2011 9:41","3.15","",United Kingdom
"548354","84997D",brown bread,"1","1/24/2011 9:52","3.55","12699.0",France
"545191","23503",brown bread,"0","12/5/2010 10:36","1.85","",United Kingdom
"551885","23503",brown bread,"1","12/5/2010 11:40","9.3","17780.0",United Kingdom
"538689","23503",brown bread,"22","12/5/2010 11:49","0.29","16762.0",United Kingdom
"539212","23015",brown bread,"4","12/5/2010 11:57","3.71","17815.0",United Kingdom
"577235","23503",brown bread,"2","12/5/2010 13:00","2.17","15833.0",United Kingdom
"544462","23503",brown bread,"3","12/5/2010 13:17","0.85","17589.0",United Kingdom
"551897","90024B",brown bread,"10","12/5/2010 13:21","1.42","15312.0",United Kingdom
"567537","23015",brown bread,"2","12/5/2010 15:12","1.65","17158.0",United Kingdom
"571498","23015",brown bread,"2","12/5/2011 10:00","9.56","15898.0",United Kingdom
"578510","23015",brown bread,"9","12/5/2011 10:00","2.53","15832.0",United Kingdom
C538650,"17109D",brown bread,"10","12/5/2011 10:25","3.19","14814.0",United Kingdom
"576256","71459",brown bread,"2","12/5/2011 11:02","0.81","17398.0",United Kingdom
"577697","23503",brown bread,"1","12/5/2011 11:02","4.66","17176.0",United Kingdom
"574239","23484",brown bread,"0","12/5/2011 11:39","6.78","17105.0",United Kingdom
"546542","23015",brown bread,"2","1/25/2011 11:45","2.45","",United Kingdom
"573585","23503",brown bread,"5","12/5/2011 12:03","2.71","14222.0",United Kingdom
"569209","21717",brown bread,"5","12/5/2011 12:40","3.62","18090.0",United Kingdom
"576339","22746",brown bread,"6","12/5/2011 12:46","4.17","17510.0",United Kingdom
"543450","90024B",brown bread,"2","12/5/2011 12:51","4.13","16604.0",United Kingdom
"573511","23503",brown bread,"0","12/5/2011 12:59","9.1","17130.0",United Kingdom
"578308","23015",brown bread,"1","12/5/2011 13:10","1.97","",United Kingdom
"570244","90024B",brown bread,"9","1/25/2011 13:44","2.42","12347.0",France
"578057","23015",brown bread,"3","12/5/2011 14:06","3.65","13692.0",United Kingdom
"577782","90024B",brown bread,"1","12/5/2011 14:39","2.99","14779.0",United Kingdom
"543821","20678",brown bread,"2","12/5/2011 14:39","0.33","15797.0",United Kingdom
"575366","90024B",brown bread,"1","12/5/2011 15:02","9.08","12574.0",Germany
"577488",CRUK,brown bread,"2","12/5/2011 15:02","1.03","16889.0",United Kingdom
"573585","21717",brown bread,"8","12/5/2011 15:38","2.58","17817.0",United Kingdom
C566953,"21717",brown bread,"0","12/5/2011 15:38","3.23","",United Kingdom
"578270","23503",brown bread,"3","12/5/2011 15:51","6.64","15802.0",United Kingdom
"571305","23503",brown bread,"4","12/5/2011 15:51","4.65","",United Kingdom
"574273","84531A",brown bread,"48","12/5/2011 16:28","1.87","14173.0",United Kingdom
"573585","23503",brown bread,"2","12/5/2011 16:55","4.26","17195.0",United Kingdom
"576859","20678",brown bread,"3","12/5/2011 16:55","8.74","17413.0",United Kingdom
"576568","90024B",brown bread,"5","12/5/2011 17:09","4.59","18027.0",United Kingdom
"577319","23015",brown bread,"1","1/25/2011 17:10","2.55","",United Kingdom
"578026","23508",brown bread,"2","12/5/2011 17:24","5.12","",United Kingdom
"573576","90024B",brown bread,"1","12/5/2011 17:28","3.14","",United Kingdom
"544460","84531A",brown bread,"2","12/5/2011 17:36","1.65","17913.0",United Kingdom
"573585","90024B",brown bread,"7","12/5/2011 8:49","1.67","18070.0",United Kingdom
"555848","20678",brown bread,"26","12/5/2011 8:49","0.58","16576.0",United Kingdom
"579692","23015",brown bread,"0","12/5/2011 9:11","2.68","16436.0",United Kingdom
"578827","90024B",brown bread,"0","12/5/2011 9:41","5.04","",United Kingdom
"573585","23015",brown bread,"2","12/5/2011 9:41","8.88","17806.0",United Kingdom
"572887","23484",brown bread,"12","12/6/2010 10:08","3.93","16328.0",United Kingdom
"569566","23015",brown bread,"6","12/6/2010 10:18","0.47","17825.0",United Kingdom
"558062","17109D",brown bread,"8","12/6/2010 12:00","3.61","14751.0",United Kingdom
"565463","71459",brown bread,"11","12/6/2010 12:23","1.75","14188.0",United Kingdom
"545232","23015",brown bread,"8","12/6/2010 13:12","2.31","16386.0",United Kingdom
"572887","23015",brown bread,"2","12/6/2010 13:13","8.59","17446.0",United Kingdom
"543828","90024B",brown bread,"11","12/6/2010 13:21","2.84","14344.0",United Kingdom
"569019","90089",brown bread,"8","12/6/2010 14:43","3.75","15788.0",United Kingdom
"578079","90024B",brown bread,"2","12/6/2010 15:25","2.96","15314.0",United Kingdom
"574097","20678",brown bread,"1","12/6/2010 16:57","7.93","14908.0",United Kingdom
"581253","20665",brown bread,"1","12/6/2010 16:57","2.42","13581.0",United Kingdom
"580644","23508",brown bread,"21","12/6/2010 16:57","0.85","",United Kingdom
"539933","22947",brown bread,"1","12/6/2010 16:57","2.95","17274.0",United Kingdom
"561704","23503",brown bread,"1","12/6/2010 17:26","3.69","",United Kingdom
"581494",CRUK,brown bread,"0","12/6/2010 9:58","1.27","",United Kingdom
C564763,"90089",brown bread,"2","12/6/2011 10:00","3.88","",United Kingdom
"543300","84997D",brown bread,"1","12/6/2011 10:05","2.87","17667.0",United Kingdom
"552961","84531A",brown bread,"8","12/6/2011 10:16","3.53","17177.0",United Kingdom
"570632","90024B",brown bread,"6","1/26/2011 11:27","3.43","16919.0",Germany
"576854","23015",brown bread,"6","12/6/2011 11:41","2.49","16853.0",United Kingdom
"580513","90024B",brown bread,"1","12/6/2011 12:12","1.34","17299.0",United Kingdom
"569468","23503",brown bread,"2","12/6/2011 13:13","9.97","17306.0",United Kingdom
"577790","23503",brown bread,"2","12/6/2011 13:27","4.34","17059.0",United Kingdom
"538397","23503",brown bread,"21","1/26/2011 13:33","0.02","15118.0",United Kingdom
"544292",CRUK,brown bread,"7","1/26/2011 13:33","2.78","14779.0",United Kingdom
"539578","23015",brown bread,"0","1/26/2011 13:33","2.59","17170.0",United Kingdom
"577527","23503",brown bread,"2","1/26/2011 13:33","0.73","17343.0",United Kingdom
"573999","90024B",brown bread,"0","12/6/2011 13:42","4.12","",United Kingdom
"577333","23015",brown bread,"0","12/6/2011 14:14","2.37","15717.0",Malta
"537155","23015",brown bread,"1","1/26/2011 14:19","1.17","17925.0",United Kingdom
"579468","84531A",brown bread,"21","12/6/2011 14:50","2.63","12508.0",Portugal
"538637","23015",brown bread,"8","1/26/2011 15:00","3.25","15811.0",United Kingdom
"573585","23503",brown bread,"24","12/6/2011 15:43","1.14","16940.0",United Kingdom
"557790","23015",brown bread,"2","12/6/2011 17:04","1.18","16448.0",Norway
"573585","23503",brown bread,"6","12/6/2011 17:18","1.14","17287.0",United Kingdom
"543345","90024B",brown bread,"1","1/26/2011 17:37","2.71","",United Kingdom
"580750","23484",brown bread,"2","1/26/2011 17:37","8.25","17864.0",United Kingdom
"571276","23484",brown bread,"0","12/6/2011 8:52","1.96","",United Kingdom
"545038","23503",brown bread,"6","1/26/2011 9:04","1.05","16374.0",United Kingdom
"578675","84531A",brown bread,"7","12/6/2011 9:31","0.95","17057.0",United Kingdom
"577482","23015",brown bread,"2","12/6/2011 9:56","3.49","15961.0",United Kingdom
"553392","84531B",brown bread,"9","12/7/2010 13:01","1.27","16895.0",United Kingdom
"573747","90024B",brown bread,"9","12/7/2010 13:50","2.98","14809.0",United Kingdom
"581134","23015",brown bread,"1","12/7/2010 13:50","3.78","17926.0",United Kingdom
"548006","84997D",brown bread,"5","12/7/2010 14:30","2.69","",United Kingdom
"558074","23015",brown bread,"4","12/7/2010 14:57","3.58","17769.0",United Kingdom
"536876","23015",brown bread,"2","12/7/2010 15:31","3.82","",United Kingdom
"581333","23503",brown bread,"3","12/7/2010 15:32","3.48","17106.0",United Kingdom
"539321","21717",brown bread,"4","12/7/2010 15:32","3.64","17746.0",United Kingdom
"580114","21717",brown bread,"2","12/7/2010 15:33","1.22","18033.0",United Kingdom
"546977","23508",brown bread,"5","12/7/2010 15:33","0.65","14947.0",United Kingdom
"581010","23503",brown bread,"5","12/7/2010 18:36","1.35","",United Kingdom
"580367","20678",brown bread,"2","12/7/2011 11:43","8.0","18169.0",United Kingdom
"579291","21717",brown bread,"2","12/7/2011 12:17","8.89","13719.0",United Kingdom
"543518","23503",brown bread,"4","12/7/2011 12:24","2.34","",United Kingdom
"580759","23015",brown bread,"0","12/7/2011 12:33","15.89","",United Kingdom
"581010","71459",brown bread,"7","12/7/2011 12:49","0.93","14938.0",United Kingdom
"562841","17109D",brown bread,"7","12/7/2011 12:49","7.99","17720.0",United Kingdom
"538808","23015",brown bread,"12","12/7/2011 12:55","2.77","14942.0",United Kingdom
C569743,"23015",brown bread,"1","12/7/2011 12:55","3.94","17926.0",United Kingdom
"580672","23015",brown bread,"2","12/7/2011 13:12","1.04","17511.0",United Kingdom
